id	type	params_key	value	timestamp	activity_id	event
345	SetValue	cmi.suspend_data	N4IgJiBcAsDsBsBmATNANCANlRGBuUA2gAxoCMayaiAuhgGpGkVW0YAOUomAhgM4AXegEsApgHdRYAMqZhYUTnxjxAEQCuAJx4DhAewB2UaAFZcIPnIXSBO0Xy4hijgMZ6Atu0yiBUqAM11UWU+YV8ISACgkLCpAAkAT3ZRTTkDAGsHSEIaAF8MMlcPLx8/SMDgkDxhUPD/CpjwxOTU4QysnPyQZCLPbzry6Kqa2Iioyura+KSUtMyiPIxEXpKB8cay9ZAAR3VhAC8bO0d1KAoQaUc+TkhQbaIWajQTNHg0WDQADnJmCjIqMi4MjoMgmOgWB6UJ4vN4fb5kX7kAFAkFgjAAc0czluEJxhRxBEg5zaZww7igpFx52wRIwLixVzOXXxoCyxC6PRxbNyXVOtIs6QpHMchOJRn55MglKy1NJIHpOOxrKZBUZROFXKFvLlfEFUq6ywJFIwJKlZONuMpNMpCtASstzLV7O1ZoFWq60DVoBMIotpspkulFutdMcmigIBALulevZGHgvtdpvOgYwbIwIflrkhVFItGjadjXVgicp/vNrvTWAttpAN0IALQxHB4eyjebFeAPIwfJjQown1LJvFKYtVcztfroFbkdyixAvcL7owAE4vSAEUOQOWQKnLRma44pyBWwZ1JhMHOC279QUWVU/eKA2Pg4eccfT+fMBhxFAzxf8mnP8vx/YCAPBRRsiAyAQAAWWEFxND0Pg9AAMwEEBQJg+DEOQtCMMAk8IxsUQ8FEAACAApPQACMHCwi5fDIqjaIcK8ezHIsCk5UBCTLJ8KyDV0JyPBZr11fsN0NXjHwtPdxzfUA9CIUBhDlVtuCgWBkAAOkBDAMMgZBkBXHSTCoEBfyJYy9PQEAAAszmgeAdMQEweXBCJCFUqALI06tIBMQEdNgc5DLIWBYB05APkss5EBcswMEcokV0+MyVw80Nbi6VsSHIKF8w4ysuI3T0jSTATdxfYTFNxbzcQAWjIQisma1qoHa+dFxvOMNx9Cr+LkmqrTqwzZ2Kvt9R5LoFRaisQF8QQ2kxAyoBXOzCVAdQ+BSAB9AweHcSCQAAQTAMAakMNByJIsjMIXXbND20R3B4YQaUjHsnvkCNiGIEsZowXYDgASQMVDlJxAQZgjdFtAUCA01sXwIyW3QDFWut+F2sYGhPHweHSSDUJ4TBdowHRfE8AQZSBiwrFEAAVYRjrSUQjiWhlNVdQziB0/6EX+4XiDgaAV1gUx9IuRxJWVGC3D6UokcWs4BZF/6xYlqXzCZxxDPyshwR0FTVddY9dGO4MABkzhMeBPmIRBiAi6BiBMb4QFQzRRFEfYSbJ3b2NAPmOFNy3IKtW2iXtx3nbIFcHdgcxvd9/2oFJ8nRCvPIujU7Jc9VHnKT59WhY1rXJaC8xLhxOXcXlYp+j8NaiXVivJe16uMD16GmHIY2DZDi0LdZyOM2j0EHadp3oE+eB7YwVO/YDrPg7NylR6t4TJ9jmeEpXRAV3OZf08gTOg7yQvtzEjV5ZLiky41zXO6r6Xa9AeuskbpW6lbsh24i0rjrHu+t+5G0pkPDeYcoKLTHjbO209nZu2djFJePsV4Z0DtnRYw9zbh3gTvRBcdRaoGQM7dBadV6XyvHnW+3YdhcB5EAA	9/9/2019, 5:34:12 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
346	SetValue	cmi.core.session_time	00:08:01	9/9/2019, 5:34:15 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
347	SetValue	cmi.suspend_data	N4IgJiBcAsAcCM0BM8A0IA2UDM6BuUA2gAyppKrYC66AakaeZTSAA5SgYCGAzgC60AlgFMA7sLABlDILDCc+EaIAiAVwBOXPoID2AOyjQArLHQ8ZcyXy3CeHEMXsBjHQFtWGYXwlQ+61cKKPILeEJB+AUEhEgASAJ6swuoyegDWdpCEVAC+6PDObh5ePuH+gSB4gsGhvmVRofGJyYJpGVm5IEgF7p41pZEVVdFhEeWV1bEJSSnpRDno2N1FfaP1JasgAI6qggBeVjb2qlBoIJL2POyQoJtETLhGqABsqADsqKbwjGjwFPC4iDIRhYbXuqEeL3en2+ZD+AOgQJYAHN7I5riAMqB8uiCJBTi0TuhXFBSBjCZhyU5URcTh1saAMsQOl10Yzsh1jnizKkScz7Lj8QYuSBiZBSRlTlhhVT0WiGbS8jS8XzWbyOeSeDyxR1FjjyQSxUSSWZjRTDSAZaA5WTtYrVdr1ebNWqOtAlaAjPzTQbSaLxaapaTLSB1FAQCBHeKtUz0E8veaDac/SbzYH0MGZYQmKRqJHubz0K946SfUanQHTcGroQ/qhiCxQ5la/Wy8B2ehOVGCyBYMX0Imy/7U5X7NXQI3w9l5iBO/mHR0AJzukBfPsgUsi02M9Bpi2jojjqB6VQYDBTvMY6N0+kVb1C31bivmqsHkNHk8YdCid+n3KHyDHqeX4/meLDyJk/4gAAsoITjqDoPA6AAZnwIDAZA0GwfBiEoRGqCQVYwh4MIAAEABSOgAEZ2OhZzeMR5FUXY54dluV55CyoC4iW96DimpK7i+mTTrOl7dv8a4bsmNoCSO6I6K+gjko2nBQK8SAAHT/OgqGQEgSALhpRgUCA354vpWkIiAAAWJzQE8GnYEY7IsGEhCgEpenoCpZpGP8GmvKcunwK8rwaUg7ymSc2AOUYuA2ScC6wEZC4uemHAdI2JBkKgFC5qxTrsSubp6gmvGbuWw7Pkq7k2gAtPAf71Y1+HNSxM5seJnqlTxprSduZpBvYumTgVXbzh0MpIB0oogN4/AtCiOknE8pK4qAqg8EkAD6ehcK44EgAAgmAYBVPoqAkYRxFoTOW3qNtwiuFwghSuGHb3bIYbEMQRbsh02x7AAknoSEKeifBTGGSKaHIEBmNY3hhvN2h6EtbC8FtIx1CGXhcKk4FIVwGBbegWjeO4fASv9ZgWMIAAqggHSkwgHPN1L2qSunEBpP1fD9AvENArzQAuIt+fF5zoqK8oYS4PTFPDc0nLzgs/cLovi9pID08NDBkCwWivtz6BjnNTPgQJAAyJxGE8sDENgxAhdAxAmOgSHqMIwi7ITxNbSxoAm2wxsWwGNt4nbDtO/AC72688We97vtQETJPCOeOQdJ57R0kqXMkqr/NqxrYvGNrUugDLNoWoUvQ+MteKqyXItlxL6C6xD+vwIbum1cHZvaAd4e2/bjuO3ATx2x7Xs+376eB8r5qD2HqYR/AUfjzFC7YAupxJ3Pqf+xnORZ/2cztp0+eNzzfNq+rrda5L9jVxktcKzUjfwM3gul0/Hd60yIwXuxtTQr2HmvUe0chbjwijPZO88A7zCDmA0OEDrZQPHsgZATt4GH0gGnJB55s4XxplsDK2QgAA==	9/9/2019, 5:34:17 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
348	SetValue	cmi.core.session_time	00:08:18	9/9/2019, 5:34:32 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
349	SetValue	cmi.suspend_data	N4IgJiBcAsCcAcB2eAmANCANlAzBgblANoAMaAjGujgLoYBqxZl1dIADlKJgIYDOAF3oBLAKYB3UWADKmYWFG4CY8QBEArgCceA4QHsAdlGiIArBj5yF0gTtF8uIEo4DGegLbtMogVKgDNdVFlPmFfCEgAoJCwqQAJAE92UU05AwBrB0giGgBfDHJXDy8fP0jA4JB8YVDw/wqY8MTk1OEMrJz8kBQiz2868uiqmtiIqMrq2viklLTM4jyMHF6SgfHGsvWQAEd1YQAvGztHdShKEGlHPk5IUG3iFjQ8cwA2NEQ0eApmSnJ0cjw5GgFFMbA6j2eaDeHy+5B+FH+gOB5FBGAA5o5nLcQFlQIVsYRIOc2mcMO4oGQcaSsNSXJirmcuvjQFkSF0etjWbkuqciRZ0hT2Y5CcSjHyQOTIJSsudsOK6disSzGQUGUShZzBTzqXwBVKussCdSSeLJdLqXLzgrQEqqerVZr9drxbqtV1oGrQKZhRSMCbKWaLL6aVKMNaQJooCAQM7pXq2RgXj7QyATedA3bKXLKeGFURHmRaLH+YKMIhk5T/WTg6yMNmw44bkR/mgSGxI9kW23q7duRheXHSyB4BW/WL0zXg/WQOGm6AO9HcosQAOS06urBPSA4aPU2KA5OU9PZ8R51ADOpMJgl8WcfGmcyqsGqxLD1ngyfsmfIBerxhxOel7Xmg36/pg/6AVeS4YIoX4RlGACywguJoeh8HoABmAggBBkAgEhKFoZh2H5N+Fy+PgogAAQAFJ6AARg4uHkaIlG0QxDg3v2Nb3gUHKgISlb7j25pHh+jYLLerr6gUhoCc+wmvimtYhjmjh6KeqbUh23BQIgKAAHQAhg2GQCgKCwAZpjoCAAFEuZRnAiAAAWZzQC8Bk4KY3JsBERCgMIUA2TpIamACBmIOcpnkIgiAGSgHy2WcOAeaYeAuWcCBWbAPkNr2GAdqQFBUE8y6rneQ5AruL4Zipx5qv5doALTkKRzWtSB7VcSuPGVd6RopjVb51uJ2KmYu3HKfe3JdAqKBdJKIC+IIbQYiZZzIAQJx8CkAD6Bg8O4sEgAAgmAYA1IYaBUTYrGKP2O2aLtojuDwwhytGD0pPIUYkCQ5YzRguwHAAkgYGEaWNMxRmi2gKBAFi2L4UbLboBhrRw/A7WMDQRj4PDpLBGE8JgO0YDovieAIMqAziViiAAKsIR1pKIRzLfSjqUqZJAGX9cJ/YLJAmHAiDQGF6WXNikrKnhbh9KUCNLWcfNC39IuwGLEsYAzjimUV5BsDomk8xgc5LczsFZgAMmcpgvPAJA4CQMXQCQphfCAGGaKIoj7ETJM7VxoCmxwJuW1OttEvbjvO+QsAO4g6Xe77/tQMTpOiDeeRdIF2Q5w6svcxSqsC2rGta8ZFyODLdozsU/R+OtRKq+XYua+LVe62NTAUEb+sh8G5u6Edkd2w7TtO9A8AvPbGAp37AeZ8HyspsPEdHlHKIT87KWwDgsDnAvaeQBnQd5AXWn5323RqsXUql2r6vt5Xks12q9cK3UzfkK3QsV53dK3dB7ZGYP3E2Q9w6j03uPWOwtJ4JXnj7Re6dA5Z0WCAyk69oE21gZPaAKACHOyQanJe58by50krTe4vZchAAA	9/9/2019, 5:34:34 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
350	SetValue	cmi.interactions.3.id	Slide4_Q_ece1mgk37elo-upqh7ka0nby2_True___False__Blue_Whale_is_biggest_creature_on_this_planet_	9/9/2019, 5:34:36 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
351	SetValue	cmi.interactions.3.type	true-false	9/9/2019, 5:34:38 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
352	SetValue	cmi.interactions.3.weighting	10	9/9/2019, 5:34:40 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
353	SetValue	cmi.interactions.3.correct_responses.0.pattern	t	9/9/2019, 5:34:42 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
354	SetValue	cmi.interactions.3.student_response	t	9/9/2019, 5:34:44 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
355	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/answered\\",\\"display\\":{\\"de-DE\\":\\"beantwortete\\",\\"en-US\\":\\"answered\\",\\"fr-FR\\":\\"a répondu\\",\\"es-ES\\":\\"contestó\\",\\"ar-AR\\":\\"أجاب\\"}},\\"object\\":{\\"objectType\\":\\"Activity\\",\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2/interactions/Slide4_Q_ece1mgk37elo-upqh7ka0nby2_True___False__Blue_Whale_is_biggest_creature_on_this_planet_\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/cmi.interaction\\",\\"interactionType\\":\\"true-false\\",\\"correctResponsesPattern\\":[]}},\\"context\\":{\\"contextActivities\\":{\\"parent\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}}],\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"response\\":\\"t\\"},\\"id\\":\\"333f6993-ad11-4024-8efe-8375b2e555f7\\"}"	9/9/2019, 5:34:46 PM		on attempting question
356	SetValue	cmi.interactions.3.result	correct	9/9/2019, 5:34:49 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
357	SetValue	cmi.interactions.3.latency	00:00:21	9/9/2019, 5:34:51 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
358	SetValue	cmi.interactions.3.time	17:34:15	9/9/2019, 5:34:53 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
359	SetValue	cmi.core.session_time	00:08:56	9/9/2019, 5:35:10 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
360	SetValue	cmi.suspend_data	N4IgJiBcCsDMBs0AsAGANCANlWGBuUA2ugIxoBMasAuhgGpGkVW0gAOUomAhgM4AudAJYBTAO4iwAZUxCwInPlFiAIgFcATt35CA9gDso0ErhC9Z8qf20jenECnsBjXQFs2mEf0lR+GtSJKvELeEJB+AUEhkgASAJ5sIhqy+gDWdpCE1AC+GCTObh5ePuH+gSB4QsGhvmVRofGJyUJpGVm5IOQF7p41pZEVVdFhEeWV1bEJSSnpRDkYsN1FfaP1JasgAI5qQgBeVjb2alBkIFL2vByQoJtEZJS40GjwaADsaAAcaCSkZCSUJm+SG+0FYbXuVDQTxe7y+P2+fwBuBIwJIoIwAHN7I5rmZ7PlcQRIKcWicMK4oOg8cSMNgaSAnNiLicOgTQBkUB0uriOdkOsd6bxUpSufYiSTDPSKZAqRlTnTTozcTj2Sy8sziaKeSL+WSzMKZR1FoS9aSpZSMHLaXqlaAVdSSKyNZzdYKDS6OkgNaBoGKLSAzVTpbL/XSqbaQBooCAQK7Ze6OvA/TKMGbTsHLaH/RGlYQIegaHHLQmMK9k1TA+T/RzrSmGfYroQAWgUKwo5lm62q9c+RgBfGRRgPuXU5L09Ws3WI43QO2Y9l5iB+8WdR0AJzekA/EcByVBid1sMYadEWdQfRqTCYBdF/WDrdsir+ysgDPUqlH+u4meR8+XzAYGIf5XrkZ6QBeV6AcB16sAomRgSAACyQhOBoui8LoABm/AgFBkBIShaEYdhsZoAhVgiHgIgAAQAFK6AARnYeFnN4VF0Yxdg3n21Yllu3KgESFZ7t2IaHtmDZzLeQr3iYO4vm+NZYBJuK6KeAZ6u2XBQK85AAHSAiAOGQOQ5Brnp0CUCAQHEqZBnAiAAAWJxIPAemwNAfKsGEhCgEIUBWVpykwCYemvKcxkkK8rx6eQ7zWScCAWaYznEmuHwWWuXnHpwHTtsQ3zMIWPF1jJhp5F6Jp1gpB4fipqrwdSAC0jpkc1rUNS13FLrxsm+lVwn+opk7hvYxnziVA6GnyHRKuQHTSkZtg6PoWIYJFrxfE+uJqLwSQAPr6NwrhwSAACCYBgFUBhoNRFFUbhS57Ro+0iK43BCHSMZ9s9cjRigKBljNGDbHsACS+iYWpuL8FM0YYlo8gQJa1jeNG3gCC0a3sHwe0jHUkZeNwqRwZh3CYHtGDaN47j8HKwNmBYIgACpCCdKQiAcGNMtqdbGSgekAz8AMiygSCvEga4S8YpjnLi0oNQyhS9D460nILosA+LkvS4ZzNjYw3ysNo6n8xgP46CdoYADInNA8AfCgsAoFFqDQFtmEaCIIi7KT5N7dxoBm+wpts3BH628S9uO87JBrg7rymJ73u+1AZMUyIN45B0/mZNn6q81S/Ma8Lmva1LSAyxgcugAr1JKz0xTI0Z6ua1rEsV1XID6zDhskMbxm+S3dYW2HNt2w7TtO0gHyIC8IDJz7fsZ4Hw9UqPVuHpHaKT87CBrrAa6nIvqeQOnAc5PnGl572nTOmrMol23Ysd7rsv2HXGQN8sqvDyQGtl1fpXPWBtMikAHqbf0G9w60m3tHKeqBnZxQwCfZeF9QJr3NqHTeEcJ4xzFuQJA5BnYoK9kvNO/tM6X1vrndoDNbg9myEAA==	9/9/2019, 5:35:12 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
361	SetValue	cmi.core.session_time	00:09:09	9/9/2019, 5:35:23 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
362	SetValue	cmi.suspend_data	N4IgJiBcCsAsCcBGWiA0IA2UDM6BuUA2gAypoBMq2AuugGpGkVW0gAOUoGAhgM4AudAJYBTAO4iwAZQxCwInPlFiAIgFcATt35CA9gDso0cgDZ0vWfKn9tI3pxDEHAY10BbNhhH9JUfhrURJV4hHwhIf0Dg0MkACQBPNhENWX0Aa3tIQmoAX3REF3dPb18IgKCQPCEQsL9y6LCEpJShdMzsvJByQo8vWrKoyuqY8MiKqpq4xOTUjKJc9Gwe4v6xhtK1kABHNSEAL2tbBzUoNBApB14OSFAtomZcaFQzAHZUAA4yJjRESkRcZBkaCsdoPVBPV4fL5kH5/AGwIGsADmDicNxAmVABXRBEgZ1ap3QbigpAxhMw5OcqMup062NAmWInW66MZOU6Jzx5jSJOZDlx+MMXJAxMgpMyZywwqp6LRDNp+RpeL5rN5HPJvB5Ys6Sxx5IJwtF4vJUrOMtAcrJysVqu16uFmrVnVgStA0H5+qFpKN5hJ6ClpPNIA0UBAIHt4q1TPQJg9YvQBrOPqtpID6CDMsIzFINAj3N56BecdJBu9fpT/vLQeuhD+qGIrBDWTrDaJnHZ6E5kYLIHexYTQqT5cZlfjIGrRFATbDOQWIC7+btnXgrpAiEtuJLXrbY5HFLHE6yU6g+jUGAws7zGKjdPplXLpZ3xrHafHDhrx8gp/P6DEJ7PF6oJ+34YL+/7nrO6AKEewahgAskIzgaLovC6AAZvwIBgZAIAIUhKHoZheSfucPh4CIAAEABSugAEb2NhpEiOR1F0fYl6dsON75CyoCbgO5bJnur6Hh0nG7txa66nxD7biKw7liJDi6JOIBCOSTZcFALzkAAdP86CYZA5DkPAunGNhvx6YCIAABanLAJi6dg0Dsqw4SEKA6nGegmn7tA/y6S8ZxGYgLwvLp5BvCAf54tgTnQLgdmnPA7zmfAbnpu2vmMGQqCULm4ndtq+QunqY6PvJu6KVWSqeVaAC0iDEY1zVAa1HHzlxPaIO65VboJCkvrV6JGTORWLky7KdDK2CdKKIA+AIrQooZUAmZ897omovDJAA+vo3BuNBIAAIJgGA1QGKgFHWMxCidrtGh7SIbjcEIUpho9yRyKGxDEEW03oDs+wAJL6GhKmjdMoZIlo8gQOYNg+KGS06Poq3sHwu2jPUwbeNwaTQWh3AYLt6DaD4Hj8BKQMYpYIgACpCMdqQiIcS3UrapJGcQun/eu/1C8QsAvAgYsBUlFzoqK8o4a4vQlIji2nPzwv/aL4uwJL6CMw4RkkGQrDaKpvPoB+i0s9BqYADKnNAJjvMQ2DEGFsDENAm1oRoIgiHsxOk7tHGgGb7Cm1bil23iDtOy7iDwI7LxJd7vv+1AJNkyIl65J03kdHSSo8ySauC+rmvwBLBnnA4stWuORR9L4a14mrZdixX2tV3ro25YgxsGyH5YWzox2R/bjvO87sDvCYDvoCnfsB5nwcq2Ow8Ry+Ue9RPLvxfA2BIPPPuL+ngdZ7kOcJvMHZdIXzd8wL6sa+3ldSzXSr14rtTN4grfC+Xr9db617v3U2Q9w6j03uPWOItJ5RSPqnJeQcFiDzXhA62/ot4x0nrAcguCXYIJPpADOyDLy52vnTO4Nx2RAA=	9/9/2019, 5:35:25 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
363	SetValue	cmi.core.session_time	00:09:17	9/9/2019, 5:35:31 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
364	SetValue	cmi.suspend_data	N4IgJiBcCs0OxwJwA4A0IA2UDM6BuUA2gAyoCMqATKtgLroBqRpF1d6ADlKBgIYDOAFwYBLAKYB3MWADKGEWDE584iQBEArgCdegkQHsAdlGjYALOn7zFMwbrH9uIYk4DG+gLYcMYwdKiCWhpiKvwifhCQgcGh4dIAEgCeHGJa8oYA1o6QhLQAvuhkbp7evv5RQSEgeCJhEQGVsRFJKWkimdm5BSCUxV4+9RUx1bVxkdFVNXUJyanpWUT56Nh9pYMTTeUbIACOGiIAXrb2ThpQFCAyTvxckKA7RKw0qNCoAGyocKhoZCwUZNQyLgyBYyNB6CBOk9cK8Pl8fn9yIDgaDwegAOZOFx3SFOIo4giQC7tc7oDxQUi4onoLDUkCuLHXc7dfGgbLEbq9HHsvLdM50/gZCmcpyE4nGOnkyCU7IXWkXBk47Fs5mFJlEkXc4V80mQoXS7orAm6kmSimWXXy9CK0DKqlkFnqjk6gX653dMzq0DQUUmiUXKUyy26m0gLRQEDIEAui6C4XoN6+6XoU0B81Uym0ymhxWEJ6kOgumVu7pwJOU02UwMW5OYdOh26EQGoYgQ8M5ZutsncXnofnF+OR8sp/3d2vsmn1pyN0DtkDRpYgfuWEu9kCIL0gX7DkCVsdB2tZ63ToizqCGDQYDB5RfLvWDsis6rpvcgasZye1hunsPny8YdAJD/K8CjPSALyvQDgOvCElByMCQAAWREVwtH0fh9AAM0EEAoMgJCULQjDsOjVAENsMQ8DEAACAApfQACNHDwy4/CoujGMcG8ixXB8uVAQkKwlKt0wnOsvxPHJb1EktCiNASX2E/ca0zKccX0H8RF1dseCgOBKAAOiBdAcMgShKEQAzoGoEAgKJcyjIsEAAAtzjMN4DOwaBeQhSJCFALSzPQHTxOgIEDLgC5TLIBADMoL5bPObAPNMdBXKJFArMQHzjzubp2xIcgqBoaTx1krdPWNWtX3fMSj3pdV/KpABaB0yJatqVUgVruL7GSHx9KqhPTWr03q0NTPnHj7wNXlukVbBuilEA/CEdpMRMqBKGwBLCVADR+FSAB9QxeA8OCQAAQTAMBaiMVBqIoqjcKXQ6tCOsQPF4ERaXnPs3oUCNiGIMs5vQPZDgASUMTCNJxQRZgjdEdEUCBLDsPwI1WvRDA2kAOAEQ7xkaMNfF4DI4Mw3gMEO9BdD8LxBFlMHIWsMQABURHO9IxGOVbGS1WtTOIAzgd+YGJeIMw4DMRAZbC3BLicKUuvpEoBn8TaiVFyXgel2X5eMkB2acUzCrICFdB/YXOGtrm4MzAAZc5oDeZBiGwYgYrMYhoDQEBMK0MQxAOSnqcO3rQBt/G7fOsbnaJV33c9shEDduBFcD4PQ6gKmabEbj8m6QKukdQXKWFnXxd1/W5bMBX0CuHEVapNX+jKNGVvOHWa5luuG+N03mHIS2zaj9MZxW+345dt2PY9sxkDeV30CzkOw/zyOu9rSe9Djw8E7BOfPeSxBsEQC415zyA84j/Ii5TRY134j9t5FsXdb1vvDcVpvQBb7Ibc1ia23mQHukta4/3QCbeGw8LZ0zHm/W28Ep77ydrPZOUt57xVXkHdeudw4FyWOPHescHY0kPkneeZhKA0M9rg7OG877cWLk/FmDw8p5CAAA==	9/9/2019, 5:35:33 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
365	SetValue	cmi.interactions.4.id	Slide4_Q_mmq6oa9vzz6k-2z6vtenjohrb_Type_your_response__4_4__	9/9/2019, 5:35:35 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
366	SetValue	cmi.interactions.4.type	fill-in	9/9/2019, 5:35:37 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
367	SetValue	cmi.interactions.4.weighting	10	9/9/2019, 5:35:39 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
368	SetValue	cmi.interactions.4.correct_responses.0.pattern	equal to 8	9/9/2019, 5:35:41 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
369	SetValue	cmi.interactions.4.student_response	8	9/9/2019, 5:35:43 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
370	Statement	Statement	"{\\"actor\\":{\\"mbox\\":\\"mailto:deepak@nextsoftwaresolutions.com\\",\\"name\\":\\"nsstester\\",\\"objectType\\":\\"Agent\\"},\\"verb\\":{\\"id\\":\\"http://adlnet.gov/expapi/verbs/answered\\",\\"display\\":{\\"de-DE\\":\\"beantwortete\\",\\"en-US\\":\\"answered\\",\\"fr-FR\\":\\"a répondu\\",\\"es-ES\\":\\"contestó\\",\\"ar-AR\\":\\"أجاب\\"}},\\"object\\":{\\"objectType\\":\\"Activity\\",\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2/interactions/Slide4_Q_mmq6oa9vzz6k-2z6vtenjohrb_Type_your_response__4_4__\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/cmi.interaction\\",\\"interactionType\\":\\"fill-in\\",\\"correctResponsesPattern\\":[]}},\\"context\\":{\\"contextActivities\\":{\\"parent\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/lesson\\"}}],\\"grouping\\":[{\\"id\\":\\"http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2?attemptId=2c501c26-79a5-4ddc-c3a7-453be8bd680a\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/attempt\\"}},{\\"id\\":\\"\\",\\"objectType\\":\\"Activity\\",\\"definition\\":{\\"type\\":\\"http://adlnet.gov/expapi/activities/course\\"}},\\"\\"],\\"category\\":[{\\"id\\":\\"https://w3id.org/xapi/scorm\\"}]},\\"registration\\":\\"cfe774a4-610a-40a9-a752-d840db9256bf\\"},\\"result\\":{\\"response\\":\\"8\\"},\\"id\\":\\"4fec28e2-f944-4d28-8e6d-f70c1e85cb9d\\"}"	9/9/2019, 5:35:45 PM		on attempting question
371	SetValue	cmi.interactions.4.result	correct	9/9/2019, 5:35:49 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
372	SetValue	cmi.interactions.4.latency	00:00:12	9/9/2019, 5:35:51 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
373	SetValue	cmi.interactions.4.time	17:35:23	9/9/2019, 5:35:53 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	on attempting question
374	SetValue	cmi.core.session_time	00:09:56	9/9/2019, 5:36:10 PM	http://nss-grassblade.com/wordpress/gb_xapi_content/ispring1.2	
